time	V(n001)	V(n002)
5.297654088491821e-01	2.308948e+01	4.747638e+00
5.297858854586871e-01	2.308670e+01	4.747630e+00
5.298057044628907e-01	2.308396e+01	4.747621e+00
5.298247668585413e-01	2.308129e+01	4.747612e+00
5.298450811645610e-01	2.307842e+01	4.747603e+00
5.298636288152451e-01	2.307578e+01	4.747595e+00
5.298820917872021e-01	2.307315e+01	4.747587e+00
5.299028436787467e-01	2.307018e+01	4.747578e+00
5.299258002468281e-01	2.306689e+01	4.747568e+00
5.299540094110862e-01	2.306285e+01	4.747555e+00
5.299883597571017e-01	2.305793e+01	4.747539e+00
5.300346632466179e-01	2.305129e+01	4.747519e+00
5.301017381807724e-01	2.304169e+01	4.747488e+00
5.302156302887846e-01	2.302539e+01	4.747437e+00
5.304434145048089e-01	2.299284e+01	4.747334e+00
5.308989829368576e-01	2.292797e+01	4.747129e+00
5.318101198009548e-01	2.279887e+01	4.746720e+00
5.327866823009548e-01	2.266139e+01	4.746282e+00
5.337632448009548e-01	2.252494e+01	4.745843e+00
5.347398073009548e-01	2.238953e+01	4.745406e+00
5.357163698009548e-01	2.225500e+01	4.744969e+00
5.361326540928406e-01	2.219794e+01	4.744783e+00
5.363844882978837e-01	2.216366e+01	4.744671e+00
5.365325261151969e-01	2.214394e+01	4.744606e+00
5.365789937377626e-01	2.213829e+01	4.744588e+00
5.366050175852427e-01	2.213587e+01	4.744580e+00
5.366312784613584e-01	2.213468e+01	4.744576e+00
5.366591585648036e-01	2.213559e+01	4.744579e+00
5.366971983745178e-01	2.214122e+01	4.744598e+00
5.367395789643704e-01	2.215388e+01	4.744639e+00
5.367858586684155e-01	2.217635e+01	4.744713e+00
5.368496509219475e-01	2.222099e+01	4.744859e+00
5.369419741600071e-01	2.230668e+01	4.745137e+00
5.370987061518007e-01	2.248016e+01	4.745699e+00
5.372367053638890e-01	2.264169e+01	4.746218e+00
5.373884743142392e-01	2.280674e+01	4.746745e+00
5.375671966036485e-01	2.296505e+01	4.747246e+00
5.376985199620776e-01	2.304555e+01	4.747500e+00
5.378290576863535e-01	2.309094e+01	4.747643e+00
5.379057243744298e-01	2.310231e+01	4.747679e+00
5.379597683643854e-01	2.310280e+01	4.747680e+00
5.380168271669818e-01	2.309898e+01	4.747668e+00
5.380752532823717e-01	2.309274e+01	4.747649e+00
5.381028683305245e-01	2.308924e+01	4.747638e+00
5.381239516570404e-01	2.308638e+01	4.747629e+00
5.381467602130110e-01	2.308321e+01	4.747619e+00
5.381707504913447e-01	2.307983e+01	4.747608e+00
5.381956352486112e-01	2.307630e+01	4.747597e+00
5.382251867898574e-01	2.307208e+01	4.747584e+00
5.382599940149659e-01	2.306710e+01	4.747568e+00
5.383055183934842e-01	2.306058e+01	4.747548e+00
5.383686122655852e-01	2.305154e+01	4.747519e+00
5.384695234824358e-01	2.303709e+01	4.747474e+00
5.386684012910724e-01	2.300865e+01	4.747384e+00
5.390661569083456e-01	2.295194e+01	4.747205e+00
5.398616681428920e-01	2.283903e+01	4.746848e+00
5.408382306428920e-01	2.270128e+01	4.746409e+00
5.418147931428920e-01	2.256453e+01	4.745971e+00
5.427913556428920e-01	2.242881e+01	4.745533e+00
5.437679181428920e-01	2.229413e+01	4.745096e+00
5.447444806428920e-01	2.217315e+01	4.744702e+00
5.450134217238017e-01	2.217220e+01	4.744699e+00
5.451389431939211e-01	2.220918e+01	4.744820e+00
5.452088713645311e-01	2.225541e+01	4.744971e+00
5.452921745927811e-01	2.233404e+01	4.745226e+00
5.454323020646328e-01	2.248893e+01	4.745727e+00
5.455819290266466e-01	2.266152e+01	4.746282e+00
5.457419942326586e-01	2.283028e+01	4.746819e+00
5.459297473986826e-01	2.298313e+01	4.747303e+00
5.461069921164835e-01	2.307283e+01	4.747586e+00
5.462371887025153e-01	2.310148e+01	4.747676e+00
5.463143682612955e-01	2.310284e+01	4.747681e+00
5.463969123564233e-01	2.309571e+01	4.747658e+00
5.464668214077644e-01	2.308699e+01	4.747631e+00
5.465271244171924e-01	2.307861e+01	4.747604e+00
5.465867243925167e-01	2.307012e+01	4.747578e+00
5.466694156163190e-01	2.305828e+01	4.747540e+00
5.468190375890479e-01	2.303685e+01	4.747473e+00
5.471182815345058e-01	2.299409e+01	4.747338e+00
5.477167694254215e-01	2.290891e+01	4.747069e+00
5.486933319254215e-01	2.277068e+01	4.746630e+00
5.496698944254215e-01	2.263340e+01	4.746192e+00
5.506464569254215e-01	2.249716e+01	4.745754e+00
5.516230194254215e-01	2.236196e+01	4.745317e+00
5.525995819254215e-01	2.222763e+01	4.744880e+00
5.530021218899608e-01	2.217265e+01	4.744701e+00
5.531925205729801e-01	2.214761e+01	4.744619e+00
5.532696028010662e-01	2.213933e+01	4.744592e+00
5.533067990943240e-01	2.213774e+01	4.744586e+00
5.533408716831185e-01	2.213985e+01	4.744593e+00
5.533789770930034e-01	2.214738e+01	4.744618e+00
5.534229878804023e-01	2.216332e+01	4.744670e+00
5.534738049379641e-01	2.219170e+01	4.744763e+00
5.535463182259881e-01	2.224830e+01	4.744947e+00
5.536547855525462e-01	2.235704e+01	4.745300e+00
5.538682167343508e-01	2.259871e+01	4.746079e+00
5.540642938724061e-01	2.281243e+01	4.746762e+00
5.542329056060142e-01	2.295920e+01	4.747228e+00
5.544123288811057e-01	2.306198e+01	4.747552e+00
5.545242160359617e-01	2.309573e+01	4.747658e+00
5.545897585483800e-01	2.310216e+01	4.747678e+00
5.546419786006327e-01	2.310121e+01	4.747675e+00
5.547011764201633e-01	2.309649e+01	4.747660e+00
5.547415448691354e-01	2.309199e+01	4.747646e+00
5.547611368105682e-01	2.308949e+01	4.747638e+00
5.547812190878255e-01	2.308678e+01	4.747630e+00
5.548012790759356e-01	2.308402e+01	4.747621e+00
5.548204671263534e-01	2.308134e+01	4.747613e+00
5.548410834662916e-01	2.307843e+01	4.747604e+00
5.548597271677520e-01	2.307578e+01	4.747595e+00
5.548782246768644e-01	2.307314e+01	4.747587e+00
5.548964983441920e-01	2.307053e+01	4.747579e+00
5.549150412708259e-01	2.306788e+01	4.747571e+00
5.549340651215912e-01	2.306515e+01	4.747562e+00
5.549570161966688e-01	2.306186e+01	4.747551e+00
5.549838907039534e-01	2.305801e+01	4.747540e+00
5.550184746010438e-01	2.305306e+01	4.747524e+00
5.550643394002222e-01	2.304649e+01	4.747503e+00
5.551328660622852e-01	2.303667e+01	4.747472e+00
5.552513295739715e-01	2.301972e+01	4.747419e+00
5.554882565973442e-01	2.298589e+01	4.747313e+00
5.559621106440897e-01	2.291844e+01	4.747099e+00
5.569098187375807e-01	2.278425e+01	4.746674e+00
5.578863812375807e-01	2.264687e+01	4.746235e+00
5.588629437375807e-01	2.251053e+01	4.745797e+00
5.598395062375807e-01	2.237523e+01	4.745360e+00
5.608160687375807e-01	2.224085e+01	4.744923e+00
5.614217213014867e-01	2.217319e+01	4.744702e+00
5.617014043874791e-01	2.218167e+01	4.744730e+00
5.618259011287454e-01	2.222553e+01	4.744874e+00
5.618992777373382e-01	2.227866e+01	4.745047e+00
5.619839237296703e-01	2.236258e+01	4.745319e+00
5.621532157143346e-01	2.255293e+01	4.745933e+00
5.623308282672262e-01	2.275141e+01	4.746568e+00
5.625011628344223e-01	2.291337e+01	4.747083e+00
5.626845193419214e-01	2.303746e+01	4.747475e+00
5.628191671913981e-01	2.309058e+01	4.747642e+00
5.628964030379821e-01	2.310318e+01	4.747681e+00
5.629579348618077e-01	2.310428e+01	4.747685e+00
5.630102537294414e-01	2.310105e+01	4.747674e+00
5.630696044279031e-01	2.309487e+01	4.747655e+00
5.630914239367183e-01	2.309215e+01	4.747647e+00
5.631185474548969e-01	2.308849e+01	4.747635e+00
5.631455540669392e-01	2.308475e+01	4.747623e+00
5.631715911327518e-01	2.308109e+01	4.747612e+00
5.632016115095396e-01	2.307682e+01	4.747599e+00
5.632362221684216e-01	2.307188e+01	4.747583e+00
5.632807864572824e-01	2.306550e+01	4.747563e+00
5.633411065422311e-01	2.305686e+01	4.747536e+00
5.634346380229671e-01	2.304346e+01	4.747494e+00
5.636097378517589e-01	2.301841e+01	4.747415e+00
5.639599375093427e-01	2.296843e+01	4.747257e+00
5.646603368245101e-01	2.286891e+01	4.746942e+00
5.656368993245101e-01	2.273096e+01	4.746503e+00
5.675900243245101e-01	2.245804e+01	4.745627e+00
5.685665868245101e-01	2.232313e+01	4.745191e+00
5.695431493245101e-01	2.218907e+01	4.744754e+00
5.697817609252949e-01	2.215680e+01	4.744649e+00
5.699006382940529e-01	2.214174e+01	4.744599e+00
5.699426439026178e-01	2.213770e+01	4.744586e+00
5.699728293665903e-01	2.213665e+01	4.744583e+00
5.700036095568872e-01	2.213845e+01	4.744588e+00
5.700412988118615e-01	2.214540e+01	4.744611e+00
5.700840393919486e-01	2.216006e+01	4.744659e+00
5.701337670429567e-01	2.218671e+01	4.744747e+00
5.702032942713139e-01	2.223922e+01	4.744918e+00
5.703063043937655e-01	2.234029e+01	4.745246e+00
5.704974443778226e-01	2.255662e+01	4.745944e+00
5.706682698227967e-01	2.274990e+01	4.746563e+00
5.708318541873380e-01	2.290731e+01	4.747064e+00
5.710147737279100e-01	2.303293e+01	4.747460e+00
5.711505812224906e-01	2.308781e+01	4.747633e+00
5.712286527851366e-01	2.310115e+01	4.747675e+00
5.712872947001482e-01	2.310255e+01	4.747679e+00
5.713393651732553e-01	2.309955e+01	4.747670e+00
5.713996270825833e-01	2.309350e+01	4.747651e+00
5.714152509619161e-01	2.309160e+01	4.747645e+00
5.714380771171482e-01	2.308857e+01	4.747635e+00
5.714588819223048e-01	2.308574e+01	4.747627e+00
5.714822231325943e-01	2.308249e+01	4.747616e+00
5.715037188697084e-01	2.307946e+01	4.747607e+00
5.715252729369135e-01	2.307640e+01	4.747597e+00
5.715506513549967e-01	2.307278e+01	4.747586e+00
5.715794852707550e-01	2.306866e+01	4.747573e+00
5.716157301523519e-01	2.306347e+01	4.747557e+00
5.716624080512103e-01	2.305678e+01	4.747536e+00
5.717299298755900e-01	2.304711e+01	4.747505e+00
5.718410198124738e-01	2.303120e+01	4.747455e+00
5.720631996862414e-01	2.299945e+01	4.747355e+00
5.725075594337766e-01	2.293614e+01	4.747155e+00
5.733962789288470e-01	2.281016e+01	4.746756e+00
5.743728414288470e-01	2.267260e+01	4.746317e+00
5.753494039288470e-01	2.253606e+01	4.745879e+00
5.763259664288470e-01	2.240057e+01	4.745442e+00
5.773025289288470e-01	2.226605e+01	4.745005e+00
5.780879478247694e-01	2.215997e+01	4.744659e+00
5.782621735501036e-01	2.214251e+01	4.744602e+00
5.783510182739259e-01	2.214708e+01	4.744617e+00
5.784367424436901e-01	2.217244e+01	4.744700e+00
5.784878152963263e-01	2.220109e+01	4.744793e+00
5.785529702734509e-01	2.225419e+01	4.744967e+00
5.786693958657360e-01	2.237311e+01	4.745353e+00
5.788472384543881e-01	2.257664e+01	4.746009e+00
5.790149765476919e-01	2.276499e+01	4.746612e+00
5.791837925096865e-01	2.292301e+01	4.747113e+00
5.793661833048050e-01	2.304266e+01	4.747491e+00
5.794944749821699e-01	2.308975e+01	4.747639e+00
5.795863546368006e-01	2.310225e+01	4.747678e+00
5.796431292675471e-01	2.310187e+01	4.747677e+00
5.797110536188375e-01	2.309619e+01	4.747659e+00
5.797642165970815e-01	2.308992e+01	4.747640e+00
5.798052857794251e-01	2.308440e+01	4.747622e+00
5.798460427479544e-01	2.307868e+01	4.747604e+00
5.798888449067081e-01	2.307260e+01	4.747585e+00
5.799459436541226e-01	2.306443e+01	4.747560e+00
5.800294030547966e-01	2.305247e+01	4.747522e+00
5.801734309127122e-01	2.303185e+01	4.747457e+00
5.804614866285437e-01	2.299070e+01	4.747327e+00
5.810375980602065e-01	2.290871e+01	4.747068e+00
5.820141605602065e-01	2.277049e+01	4.746630e+00
5.829907230602065e-01	2.263321e+01	4.746191e+00
5.839672855602065e-01	2.249697e+01	4.745753e+00
5.849438480602065e-01	2.236177e+01	4.745316e+00
5.859204105602065e-01	2.222743e+01	4.744879e+00
5.862665513011840e-01	2.218009e+01	4.744725e+00
5.864978874494742e-01	2.214874e+01	4.744622e+00
5.865526652376885e-01	2.214162e+01	4.744599e+00
5.865855342269379e-01	2.213783e+01	4.744586e+00
5.866070477260317e-01	2.213592e+01	4.744580e+00
5.866297188718997e-01	2.213495e+01	4.744577e+00
5.866600627595171e-01	2.213596e+01	4.744581e+00
5.866974793649373e-01	2.214151e+01	4.744599e+00
5.867401177443218e-01	2.215432e+01	4.744641e+00
5.867863875533786e-01	2.217686e+01	4.744714e+00
5.868504595184061e-01	2.222182e+01	4.744861e+00
5.869431443889046e-01	2.230802e+01	4.745142e+00
5.871006507931161e-01	2.248253e+01	4.745707e+00
5.872383305616834e-01	2.264366e+01	4.746224e+00
5.873898834192035e-01	2.280823e+01	4.746749e+00
5.875686232509127e-01	2.296611e+01	4.747250e+00
5.876999009423280e-01	2.304626e+01	4.747503e+00
5.878297709555217e-01	2.309140e+01	4.747644e+00
5.879019472785038e-01	2.310225e+01	4.747678e+00
5.879562260273979e-01	2.310297e+01	4.747681e+00
5.880092053391456e-01	2.309968e+01	4.747670e+00
5.880694338048581e-01	2.309347e+01	4.747651e+00
5.880914410198730e-01	2.309075e+01	4.747643e+00
5.881112025198999e-01	2.308810e+01	4.747634e+00
5.881312790226298e-01	2.308535e+01	4.747625e+00
5.881506242492331e-01	2.308265e+01	4.747617e+00
5.881693386482336e-01	2.308001e+01	4.747609e+00
5.881890215512956e-01	2.307722e+01	4.747600e+00
5.882073925725551e-01	2.307460e+01	4.747591e+00
5.882257788697510e-01	2.307197e+01	4.747583e+00
5.882441996768070e-01	2.306934e+01	4.747575e+00
5.882631309066680e-01	2.306663e+01	4.747567e+00
5.882828571743256e-01	2.306380e+01	4.747558e+00
5.883039003685264e-01	2.306079e+01	4.747548e+00
5.883268483112859e-01	2.305750e+01	4.747538e+00
5.883530421544699e-01	2.305374e+01	4.747526e+00
5.883862919311595e-01	2.304898e+01	4.747511e+00
5.884325849886515e-01	2.304235e+01	4.747490e+00
5.885022214372151e-01	2.303238e+01	4.747459e+00
5.886261654587818e-01	2.301465e+01	4.747403e+00
5.888740535019151e-01	2.297926e+01	4.747292e+00
5.893698295881818e-01	2.290873e+01	4.747068e+00
5.903463920881818e-01	2.277053e+01	4.746630e+00
5.913229545881818e-01	2.263325e+01	4.746191e+00
5.922995170881818e-01	2.249701e+01	4.745753e+00
5.932760795881818e-01	2.236181e+01	4.745317e+00
5.942526420881818e-01	2.222751e+01	4.744880e+00
5.947507231379501e-01	2.216031e+01	4.744660e+00
5.949181455670461e-01	2.214201e+01	4.744600e+00
5.949997109097575e-01	2.214283e+01	4.744603e+00
5.950762705542141e-01	2.215941e+01	4.744657e+00
5.951234627209753e-01	2.218099e+01	4.744728e+00
5.951817050635382e-01	2.222163e+01	4.744861e+00
5.952704651408668e-01	2.230356e+01	4.745127e+00
5.954300474701023e-01	2.247915e+01	4.745696e+00
5.955679170141667e-01	2.264016e+01	4.746213e+00
5.957170379219832e-01	2.280263e+01	4.746731e+00
5.958964424589834e-01	2.296236e+01	4.747238e+00
5.960292666300978e-01	2.304452e+01	4.747497e+00
5.961609281539488e-01	2.309073e+01	4.747643e+00
5.962400119688653e-01	2.310201e+01	4.747678e+00
5.963126209011137e-01	2.310164e+01	4.747676e+00
5.963844963691778e-01	2.309568e+01	4.747658e+00
5.964509437172708e-01	2.308760e+01	4.747633e+00
5.964928009754327e-01	2.308189e+01	4.747614e+00
5.965345236273519e-01	2.307598e+01	4.747596e+00
5.965851275609457e-01	2.306876e+01	4.747573e+00
5.966580515723506e-01	2.305832e+01	4.747540e+00
5.967758934893808e-01	2.304144e+01	4.747488e+00
5.970115773234409e-01	2.300774e+01	4.747381e+00
5.974829449915613e-01	2.294057e+01	4.747169e+00
5.984256803278021e-01	2.280691e+01	4.746745e+00
5.994022428278021e-01	2.266937e+01	4.746307e+00
6.003788053278021e-01	2.253286e+01	4.745869e+00
6.013553678278021e-01	2.239738e+01	4.745431e+00
6.023319303278021e-01	2.226278e+01	4.744995e+00
6.027142430676674e-01	2.221035e+01	4.744824e+00
6.029551500248324e-01	2.217742e+01	4.744716e+00
6.030940304006233e-01	2.215848e+01	4.744654e+00
6.031374453719994e-01	2.215257e+01	4.744635e+00
6.031628303804392e-01	2.214913e+01	4.744624e+00
6.031787064227613e-01	2.214700e+01	4.744617e+00
6.031936271026771e-01	2.214501e+01	4.744610e+00
6.032093469560638e-01	2.214296e+01	4.744603e+00
6.032244290102682e-01	2.214106e+01	4.744597e+00
6.032403826526579e-01	2.213917e+01	4.744591e+00
6.032572164528059e-01	2.213741e+01	4.744586e+00
6.032760694172284e-01	2.213589e+01	4.744580e+00
6.032990512018465e-01	2.213513e+01	4.744578e+00
6.033334868240942e-01	2.213676e+01	4.744583e+00
6.033700082723460e-01	2.214292e+01	4.744603e+00
6.034132942495235e-01	2.215709e+01	4.744649e+00
6.034612338106529e-01	2.218190e+01	4.744731e+00
6.035289342940131e-01	2.223169e+01	4.744894e+00
6.036276093557834e-01	2.232669e+01	4.745202e+00
6.038042890585886e-01	2.252566e+01	4.745845e+00
6.039595715408308e-01	2.270475e+01	4.746419e+00
6.041183807847645e-01	2.286656e+01	4.746934e+00
6.043034987295810e-01	2.300770e+01	4.747381e+00
6.044541805797956e-01	2.307938e+01	4.747607e+00
6.045435583493548e-01	2.309950e+01	4.747670e+00
6.046041713201400e-01	2.310296e+01	4.747681e+00
6.046553590623889e-01	2.310097e+01	4.747674e+00
6.047191928060973e-01	2.309519e+01	4.747656e+00
6.047453384905823e-01	2.309213e+01	4.747647e+00
6.047652807252295e-01	2.308953e+01	4.747639e+00
6.047856687486567e-01	2.308677e+01	4.747630e+00
6.048055032815708e-01	2.308402e+01	4.747621e+00
6.048245643498369e-01	2.308135e+01	4.747613e+00
6.048448952576416e-01	2.307848e+01	4.747604e+00
6.048634477061499e-01	2.307584e+01	4.747595e+00
6.048819110960095e-01	2.307321e+01	4.747587e+00
6.049003078623651e-01	2.307058e+01	4.747579e+00
6.049201186692689e-01	2.306774e+01	4.747570e+00
6.049441334453218e-01	2.306430e+01	4.747559e+00
6.049721994002384e-01	2.306028e+01	4.747547e+00
6.050083225531439e-01	2.305510e+01	4.747530e+00
6.050565381160536e-01	2.304819e+01	4.747509e+00
6.051292716513773e-01	2.303778e+01	4.747476e+00
6.052571502722738e-01	2.301948e+01	4.747418e+00
6.055129075140667e-01	2.298296e+01	4.747303e+00
6.060244219976527e-01	2.291018e+01	4.747073e+00
6.070009844976527e-01	2.277197e+01	4.746634e+00
6.079775469976527e-01	2.263467e+01	4.746196e+00
6.089541094976527e-01	2.249843e+01	4.745758e+00
6.099306719976527e-01	2.236321e+01	4.745321e+00
6.109072344976527e-01	2.222891e+01	4.744884e+00
6.114255146422929e-01	2.215960e+01	4.744658e+00
6.116006882743578e-01	2.214243e+01	4.744602e+00
6.116851030444111e-01	2.214671e+01	4.744616e+00
6.117648309650390e-01	2.216981e+01	4.744691e+00
6.118160297977534e-01	2.219779e+01	4.744783e+00
6.118798612994768e-01	2.224856e+01	4.744948e+00
6.119906818627048e-01	2.236023e+01	4.745311e+00
6.121792396669390e-01	2.257481e+01	4.746003e+00
6.123533987247091e-01	2.276978e+01	4.746627e+00
6.125205231216123e-01	2.292558e+01	4.747121e+00
6.127024402229388e-01	2.304267e+01	4.747491e+00
6.128425485912996e-01	2.309096e+01	4.747643e+00
6.129461065075630e-01	2.310174e+01	4.747677e+00
6.130157222081862e-01	2.309898e+01	4.747668e+00
6.130864401899775e-01	2.309142e+01	4.747644e+00
6.131424047774122e-01	2.308406e+01	4.747622e+00
6.131989711607856e-01	2.307612e+01	4.747597e+00
6.132577814426718e-01	2.306774e+01	4.747570e+00
6.133425668383474e-01	2.305560e+01	4.747532e+00
6.134927063538254e-01	2.303410e+01	4.747464e+00
6.137929853847812e-01	2.299120e+01	4.747329e+00
6.143935434466928e-01	2.290574e+01	4.747059e+00
6.153701059466928e-01	2.276753e+01	4.746620e+00
6.163466684466928e-01	2.263027e+01	4.746181e+00
6.173232309466928e-01	2.249406e+01	4.745744e+00
6.182997934466928e-01	2.235888e+01	4.745307e+00
6.192763559466928e-01	2.222457e+01	4.744870e+00
6.196412352107575e-01	2.217470e+01	4.744707e+00
6.198452922240004e-01	2.214734e+01	4.744617e+00
6.199135653862985e-01	2.213899e+01	4.744590e+00
6.199436881561395e-01	2.213635e+01	4.744582e+00
6.199744290363974e-01	2.213550e+01	4.744579e+00
6.200044686613824e-01	2.213740e+01	4.744585e+00
6.200422924742317e-01	2.214458e+01	4.744609e+00
6.200848896071351e-01	2.215945e+01	4.744658e+00
6.201352390136550e-01	2.218677e+01	4.744747e+00
6.202054333224383e-01	2.224031e+01	4.744921e+00
6.203099784406831e-01	2.234362e+01	4.745257e+00
6.205067996042002e-01	2.256680e+01	4.745977e+00
6.206830550850828e-01	2.276484e+01	4.746611e+00
6.208478842624475e-01	2.292011e+01	4.747104e+00
6.210300653694920e-01	2.304046e+01	4.747484e+00
6.211603681355221e-01	2.308997e+01	4.747640e+00
6.212350083732154e-01	2.310140e+01	4.747676e+00
6.212927988993724e-01	2.310217e+01	4.747678e+00
6.213456842795363e-01	2.309881e+01	4.747668e+00
6.214052696728902e-01	2.309262e+01	4.747648e+00
6.214207933220061e-01	2.309070e+01	4.747642e+00
6.214436176357327e-01	2.308764e+01	4.747633e+00
6.214642227218263e-01	2.308482e+01	4.747624e+00
6.214868700405124e-01	2.308166e+01	4.747614e+00
6.215093667391522e-01	2.307848e+01	4.747604e+00
6.215325181155629e-01	2.307519e+01	4.747593e+00
6.215600275059838e-01	2.307126e+01	4.747581e+00
6.215920543164430e-01	2.306668e+01	4.747567e+00
6.216333039179233e-01	2.306077e+01	4.747548e+00
6.216888279024360e-01	2.305282e+01	4.747523e+00
6.217739711073861e-01	2.304062e+01	4.747485e+00
6.219292918484611e-01	2.301840e+01	4.747415e+00
6.222399333306112e-01	2.297406e+01	4.747275e+00
6.228612162949114e-01	2.288573e+01	4.746995e+00
6.238377787949114e-01	2.274767e+01	4.746557e+00
6.248143412949114e-01	2.261057e+01	4.746119e+00
6.257909037949114e-01	2.247450e+01	4.745681e+00
6.267674662949114e-01	2.233947e+01	4.745244e+00
6.277440287949114e-01	2.220985e+01	4.744822e+00
6.282729870449091e-01	2.216264e+01	4.744668e+00
6.284201454716827e-01	2.218774e+01	4.744750e+00
6.285542298941397e-01	2.226605e+01	4.745005e+00
6.286428626961876e-01	2.234740e+01	4.745270e+00
6.287414405419218e-01	2.245724e+01	4.745625e+00
6.289385962333902e-01	2.268536e+01	4.746357e+00
6.290852743871834e-01	2.283870e+01	4.746846e+00
6.292707137951303e-01	2.298706e+01	4.747315e+00
6.294459936815830e-01	2.307663e+01	4.747598e+00
6.295418411263080e-01	2.310013e+01	4.747672e+00
6.296050859865431e-01	2.310393e+01	4.747684e+00
6.296559382338813e-01	2.310192e+01	4.747677e+00
6.297196345793097e-01	2.309612e+01	4.747659e+00
6.297431305397724e-01	2.309337e+01	4.747651e+00
6.297658204546029e-01	2.309040e+01	4.747641e+00
6.297865352145841e-01	2.308759e+01	4.747633e+00
6.298064289410195e-01	2.308484e+01	4.747624e+00
6.298255102795025e-01	2.308216e+01	4.747615e+00
6.298457432518750e-01	2.307930e+01	4.747606e+00
6.298676806794584e-01	2.307618e+01	4.747597e+00
6.298911231295690e-01	2.307283e+01	4.747586e+00
6.299194611953696e-01	2.306878e+01	4.747573e+00
6.299532976690214e-01	2.306393e+01	4.747558e+00
6.299980122391826e-01	2.305752e+01	4.747538e+00
6.300607537728630e-01	2.304853e+01	4.747510e+00
6.301626361227045e-01	2.303395e+01	4.747464e+00
6.303664008223876e-01	2.300482e+01	4.747372e+00
6.307739302217538e-01	2.294673e+01	4.747189e+00
6.315889890204861e-01	2.283109e+01	4.746822e+00
6.325655515204861e-01	2.269339e+01	4.746384e+00
6.335421140204861e-01	2.255670e+01	4.745946e+00
6.345186765204861e-01	2.242104e+01	4.745508e+00
6.354952390204861e-01	2.228647e+01	4.745071e+00
6.364718015204861e-01	2.217950e+01	4.744723e+00
6.367479930047576e-01	2.222679e+01	4.744877e+00
6.370142460971019e-01	2.239527e+01	4.745425e+00
6.370888567808444e-01	2.247126e+01	4.745671e+00
6.372161171212204e-01	2.262164e+01	4.746154e+00
6.373796553904310e-01	2.280328e+01	4.746734e+00
6.375092953613811e-01	2.292159e+01	4.747109e+00
6.376994771256898e-01	2.304489e+01	4.747498e+00
6.378167562289850e-01	2.308982e+01	4.747639e+00
6.378997132254474e-01	2.310232e+01	4.747679e+00
6.379711412791962e-01	2.310294e+01	4.747681e+00
6.380313278531570e-01	2.309854e+01	4.747667e+00
6.380912770489384e-01	2.309165e+01	4.747645e+00
6.381303394434757e-01	2.308648e+01	4.747629e+00
6.381704212767587e-01	2.308088e+01	4.747612e+00
6.382129749559461e-01	2.307484e+01	4.747592e+00
6.382668610209142e-01	2.306713e+01	4.747568e+00
6.383443735990667e-01	2.305603e+01	4.747533e+00
6.384730098721202e-01	2.303761e+01	4.747475e+00
6.387302824182273e-01	2.300084e+01	4.747360e+00
6.392448275104413e-01	2.292755e+01	4.747128e+00
6.402213900104413e-01	2.278921e+01	4.746689e+00
6.411979525104413e-01	2.265179e+01	4.746251e+00
6.421745150104413e-01	2.251541e+01	4.745812e+00
6.431510775104413e-01	2.238007e+01	4.745376e+00
6.441276400104413e-01	2.224558e+01	4.744939e+00
6.444650466780489e-01	2.219935e+01	4.744788e+00
6.446939152889226e-01	2.216811e+01	4.744686e+00
6.448207713660167e-01	2.215090e+01	4.744629e+00
6.448756486757203e-01	2.214364e+01	4.744606e+00
6.449007692551160e-01	2.214051e+01	4.744596e+00
6.449196213545980e-01	2.213843e+01	4.744588e+00
6.449394318512196e-01	2.213669e+01	4.744583e+00
6.449608160180046e-01	2.213571e+01	4.744580e+00
6.449916500238464e-01	2.213656e+01	4.744583e+00
6.450291948782162e-01	2.214187e+01	4.744600e+00
6.450722039575025e-01	2.215447e+01	4.744641e+00
6.451178106874438e-01	2.217631e+01	4.744713e+00
6.451811134329913e-01	2.222017e+01	4.744856e+00
6.452721871036676e-01	2.230402e+01	4.745129e+00
6.454255704030839e-01	2.247303e+01	4.745676e+00
6.455650292698267e-01	2.263617e+01	4.746201e+00
6.457176140318155e-01	2.280268e+01	4.746732e+00
6.458961326866451e-01	2.296206e+01	4.747237e+00
6.460271035667784e-01	2.304333e+01	4.747493e+00
6.461601186946446e-01	2.309067e+01	4.747642e+00
6.462342947987575e-01	2.310221e+01	4.747678e+00
6.462888084730589e-01	2.310306e+01	4.747681e+00
6.463417444816001e-01	2.309981e+01	4.747671e+00
6.464019826324409e-01	2.309362e+01	4.747652e+00
6.464261663261206e-01	2.309063e+01	4.747642e+00
6.464460389648063e-01	2.308797e+01	4.747633e+00
6.464660222017823e-01	2.308522e+01	4.747625e+00
6.464853408751688e-01	2.308252e+01	4.747616e+00
6.465060845823654e-01	2.307959e+01	4.747607e+00
6.465247576401600e-01	2.307694e+01	4.747599e+00
6.465432951190311e-01	2.307430e+01	4.747591e+00
6.465643576202595e-01	2.307129e+01	4.747581e+00
6.465876012078001e-01	2.306796e+01	4.747571e+00
6.466161686003873e-01	2.306387e+01	4.747558e+00
6.466508798624933e-01	2.305890e+01	4.747542e+00
6.466977916506527e-01	2.305217e+01	4.747521e+00
6.467656395890454e-01	2.304245e+01	4.747490e+00
6.468812470106770e-01	2.302591e+01	4.747438e+00
6.471086373909648e-01	2.299342e+01	4.747336e+00
6.475446509908709e-01	2.293131e+01	4.747140e+00
6.483902182931086e-01	2.281146e+01	4.746760e+00
6.493667807931086e-01	2.267390e+01	4.746322e+00
