time	V(n002)	V(n003)
1.733194666307158e-01	2.680614e+01	4.758441e+00
1.735147791307158e-01	2.616619e+01	4.756688e+00
1.737100916307158e-01	2.554319e+01	4.754941e+00
1.739054041307158e-01	2.493670e+01	4.753201e+00
1.741007166307157e-01	2.434628e+01	4.751466e+00
1.742960291307157e-01	2.377150e+01	4.749736e+00
1.744913416307157e-01	2.321195e+01	4.748011e+00
1.746866541307157e-01	2.266722e+01	4.746290e+00
1.748819666307157e-01	2.213692e+01	4.744573e+00
1.750772791307157e-01	2.162066e+01	4.742859e+00
1.752725916307157e-01	2.111809e+01	4.741148e+00
1.754679041307157e-01	2.062882e+01	4.739439e+00
1.756632166307157e-01	2.015251e+01	4.737733e+00
1.758585291307156e-01	1.968881e+01	4.736028e+00
1.760538416307156e-01	1.923739e+01	4.734324e+00
1.762491541307156e-01	1.879793e+01	4.732621e+00
1.764444666307156e-01	1.837011e+01	4.730918e+00
1.766397791307156e-01	1.795361e+01	4.729215e+00
1.768350916307156e-01	1.754813e+01	4.727510e+00
1.770304041307156e-01	1.715339e+01	4.725805e+00
1.772257166307156e-01	1.676911e+01	4.724098e+00
1.774210291307156e-01	1.639499e+01	4.722389e+00
1.776163416307155e-01	1.603078e+01	4.720676e+00
1.778116541307155e-01	1.567620e+01	4.718961e+00
1.780069666307155e-01	1.533101e+01	4.717241e+00
1.782022791307155e-01	1.499495e+01	4.715518e+00
1.783975916307155e-01	1.466779e+01	4.713789e+00
1.785929041307155e-01	1.434928e+01	4.712055e+00
1.787882166307155e-01	1.403920e+01	4.710314e+00
1.789835291307155e-01	1.373732e+01	4.708567e+00
1.791788416307155e-01	1.344342e+01	4.706812e+00
1.793741541307154e-01	1.315730e+01	4.705050e+00
1.795694666307154e-01	1.287874e+01	4.703278e+00
1.797647791307154e-01	1.260755e+01	4.701496e+00
1.799600916307154e-01	1.234353e+01	4.699705e+00
1.801554041307154e-01	1.208648e+01	4.697902e+00
1.803507166307154e-01	1.183624e+01	4.696087e+00
1.805460291307154e-01	1.159260e+01	4.694259e+00
1.807413416307154e-01	1.135540e+01	4.692418e+00
1.809366541307154e-01	1.112447e+01	4.690561e+00
1.811319666307153e-01	1.089964e+01	4.688690e+00
1.813272791307153e-01	1.068075e+01	4.686801e+00
1.815225916307153e-01	1.046764e+01	4.684895e+00
1.817179041307153e-01	1.026015e+01	4.682969e+00
1.819132166307153e-01	1.005814e+01	4.681022e+00
1.821085291307153e-01	9.861465e+00	4.679054e+00
1.823038416307153e-01	9.669977e+00	4.677062e+00
1.824991541307153e-01	9.483541e+00	4.675046e+00
1.826944666307153e-01	9.302021e+00	4.673003e+00
1.828897791307152e-01	9.125288e+00	4.670932e+00
1.830850916307152e-01	8.953213e+00	4.668830e+00
1.832804041307152e-01	8.785673e+00	4.666697e+00
1.834757166307152e-01	8.622546e+00	4.664528e+00
1.836710291307152e-01	8.463716e+00	4.662323e+00
1.838663416307152e-01	8.436708e+00	4.661920e+00
1.840616541307152e-01	8.670286e+00	4.665196e+00
1.840631217699326e-01	8.675448e+00	4.665266e+00
1.840660570483673e-01	8.691953e+00	4.665485e+00
1.840719276052368e-01	8.730900e+00	4.666000e+00
1.840784033516272e-01	8.783037e+00	4.666679e+00
1.840913548444080e-01	8.907308e+00	4.668260e+00
1.841071455779797e-01	9.078768e+00	4.670370e+00
1.841235873685880e-01	9.272526e+00	4.672654e+00
1.841427645172888e-01	9.508269e+00	4.675300e+00
1.841648509101758e-01	9.784786e+00	4.678222e+00
1.842001980648217e-01	1.022976e+01	4.682583e+00
1.844668560532234e-01	1.351980e+01	4.706721e+00
1.846621685532234e-01	1.584146e+01	4.719355e+00
1.848574810532234e-01	1.807820e+01	4.729494e+00
1.850527935532234e-01	2.021262e+01	4.737784e+00
1.852481060532234e-01	2.223316e+01	4.744767e+00
1.854434185532234e-01	2.412892e+01	4.750732e+00
1.856387310532234e-01	2.588963e+01	4.755859e+00
1.858340435532234e-01	2.750579e+01	4.760273e+00
1.860293560532233e-01	2.896869e+01	4.764062e+00
1.862246685532233e-01	3.027046e+01	4.767288e+00
1.864199810532233e-01	3.140412e+01	4.769998e+00
1.866152935532233e-01	3.236361e+01	4.772224e+00
1.868106060532233e-01	3.314387e+01	4.773993e+00
1.870059185532233e-01	3.374083e+01	4.775323e+00
1.872012310532233e-01	3.415152e+01	4.776227e+00
1.873965435532233e-01	3.437407e+01	4.776712e+00
1.875918560532233e-01	3.440788e+01	4.776786e+00
1.877871685532232e-01	3.425388e+01	4.776450e+00
1.879824810532232e-01	3.391543e+01	4.775708e+00
1.881777935532232e-01	3.340201e+01	4.774570e+00
1.883731060532232e-01	3.274254e+01	4.773088e+00
1.885684185532232e-01	3.199592e+01	4.771381e+00
1.887607988189545e-01	3.123812e+01	4.769614e+00
1.889561113189545e-01	3.048103e+01	4.767811e+00
1.891514238189545e-01	2.974370e+01	4.766016e+00
1.893467363189545e-01	2.902591e+01	4.764231e+00
1.895420488189545e-01	2.832714e+01	4.762454e+00
1.897373613189545e-01	2.764688e+01	4.760685e+00
1.899326738189545e-01	2.698465e+01	4.758923e+00
1.901279863189544e-01	2.633997e+01	4.757168e+00
1.903232988189544e-01	2.571237e+01	4.755420e+00
1.905186113189544e-01	2.510140e+01	4.753678e+00
1.907139238189544e-01	2.450661e+01	4.751942e+00
1.909092363189544e-01	2.392759e+01	4.750210e+00
1.911045488189544e-01	2.336390e+01	4.748484e+00
1.912998613189544e-01	2.281515e+01	4.746762e+00
1.914951738189544e-01	2.228093e+01	4.745044e+00
1.916904863189544e-01	2.176086e+01	4.743329e+00
1.918857988189543e-01	2.125457e+01	4.741617e+00
1.920811113189543e-01	2.076168e+01	4.739908e+00
1.922764238189543e-01	2.028185e+01	4.738201e+00
1.924717363189543e-01	1.981473e+01	4.736496e+00
1.926670488189543e-01	1.935998e+01	4.734792e+00
1.928623613189543e-01	1.891727e+01	4.733088e+00
1.930576738189543e-01	1.848628e+01	4.731385e+00
1.932529863189543e-01	1.806671e+01	4.729682e+00
1.934482988189543e-01	1.765824e+01	4.727978e+00
1.936436113189542e-01	1.726059e+01	4.726273e+00
1.938389238189542e-01	1.687346e+01	4.724566e+00
1.940342363189542e-01	1.649659e+01	4.722857e+00
1.942295488189542e-01	1.612968e+01	4.721147e+00
1.944248613189542e-01	1.577249e+01	4.719432e+00
1.946201738189542e-01	1.542475e+01	4.717714e+00
1.948154863189542e-01	1.508621e+01	4.715991e+00
1.950107988189542e-01	1.475663e+01	4.714264e+00
1.952061113189542e-01	1.443577e+01	4.712531e+00
1.954014238189541e-01	1.412340e+01	4.710793e+00
1.955967363189541e-01	1.381929e+01	4.709047e+00
1.957920488189541e-01	1.352323e+01	4.707294e+00
1.959873613189541e-01	1.323500e+01	4.705534e+00
1.961826738189541e-01	1.295439e+01	4.703764e+00
1.963779863189541e-01	1.268119e+01	4.701985e+00
1.965732988189541e-01	1.241523e+01	4.700197e+00
1.967686113189541e-01	1.215629e+01	4.698397e+00
1.969639238189541e-01	1.190419e+01	4.696586e+00
1.971592363189540e-01	1.165876e+01	4.694762e+00
1.973545488189540e-01	1.141982e+01	4.692924e+00
1.975498613189540e-01	1.118719e+01	4.691072e+00
1.977451738189540e-01	1.096070e+01	4.689204e+00
1.979404863189540e-01	1.074019e+01	4.687321e+00
1.981357988189540e-01	1.052551e+01	4.685419e+00
1.983311113189540e-01	1.031650e+01	4.683498e+00
1.985264238189540e-01	1.011300e+01	4.681558e+00
1.987217363189540e-01	9.914877e+00	4.679596e+00
1.989170488189539e-01	9.721979e+00	4.677611e+00
1.991123613189539e-01	9.534171e+00	4.675601e+00
1.993076738189539e-01	9.351316e+00	4.673566e+00
1.995029863189539e-01	9.173284e+00	4.671503e+00
1.996982988189539e-01	8.999943e+00	4.669410e+00
1.998936113189539e-01	8.830669e+00	4.667289e+00
2.000000000000000e-01	8.740027e+00	4.666122e+00
